ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
0.0075292158712,0.0,-0.030178340568,22.3119810593,0.111369,0.303304949135,5.33186,5.52351,6.15387,7.5021,10.4426,14.7316,18.604,24.9566,34.964,43.1479,49.9165,57.0058,67.0148,21.5265,13.7772,9.50832,7.71069,6.90022,6.66832
0.00757669370892,0.0,-0.030134744568,22.3118724498,0.110901,0.307102513401,5.33467,5.52652,6.15735,7.50655,10.4497,14.7436,18.6214,24.9858,34.8334,42.857,49.5495,56.6135,66.6012,21.5035,13.7679,9.50334,7.70709,6.89719,6.66551
0.00763632114138,0.0,-0.029887256568,22.3117264232,0.110428,0.310927579641,5.33751,5.52954,6.16082,7.51117,10.4569,14.7557,18.6393,25.0155,34.6948,42.564,49.1815,56.2204,66.1862,21.4798,13.7584,9.49831,7.70345,6.89412,6.66267
0.00769626059528,0.0,-0.029635856568,22.3114307256,0.10995,0.314615708969,5.34038,5.53261,6.16436,7.51583,10.4643,14.7681,18.6576,25.0455,34.5484,42.2687,48.8124,55.826,65.7694,21.4555,13.7488,9.49317,7.69978,6.89104,6.65981
0.00775651288487,0.0,-0.029480928568,22.3110835879,0.109468,0.317867244456,5.34329,5.53571,6.16793,7.52051,10.4717,14.7806,18.6757,25.0755,34.3944,41.9708,48.4415,55.4298,65.35,21.4321,13.7391,9.48812,7.69604,6.88792,6.65691
0.00780494050542,0.0,-0.028820436568,22.3108841726,0.108977,0.320653538214,5.34622,5.53882,6.17154,7.5252,10.4792,14.7929,18.6937,25.1055,34.2327,41.6702,48.0691,55.0319,64.9278,21.4081,13.7295,9.48293,7.6923,6.88479,6.65396
0.0078413932046,0.0,-0.029258788568,22.3107369986,0.108488,0.322921305167,5.34917,5.54191,6.17517,7.52988,10.4865,14.8052,18.7118,25.1347,34.0634,41.367,47.695,54.6318,64.5028,21.3849,13.72,9.47776,7.68856,6.88165,6.65103
0.00789017311624,0.0,-0.028892760568,22.3102345663,0.107993,0.324970202242,5.35213,5.54507,6.17883,7.5346,10.4939,14.8175,18.7297,25.1651,33.8881,41.0615,47.3196,54.2305,64.0758,21.3612,13.7103,9.47259,7.68475,6.87852,6.64807
0.00793915491031,0.0,-0.029325560568,22.3098798891,0.1075,0.326336706584,5.35509,5.54817,6.18249,7.53925,10.5013,14.8298,18.7475,25.1942,33.7062,40.7533,46.9425,53.827,63.6456,21.3385,13.7009,9.46744,7.68102,6.87528,6.64511
0.00800066668518,0.0,-0.029455984568,22.309565552,0.107006,0.327729566984,5.35803,5.55139,6.18616,7.54395,10.5086,14.8419,18.7651,25.2232,33.5181,40.4426,46.5637,53.4215,63.2122,21.3158,13.6916,9.4623,7.67725,6.8721,6.64215
0.00806249536701,0.0,-0.029784836568,22.3094161983,0.106513,0.331390767295,5.36102,5.55455,6.18979,7.54861,10.5158,14.854,18.7824,25.2522,33.324,40.1295,46.1836,53.0141,62.7765,21.2934,13.6822,9.45717,7.67353,6.86893,6.63918
0.00814958947558,0.0,-0.029007676568,22.3092159632,0.10601,0.335024465631,5.36404,5.55777,6.19348,7.55344,10.5232,14.8664,18.8006,25.2819,33.1253,39.8149,45.8031,52.6058,62.339,21.2704,13.6727,9.45195,7.6697,6.86568,6.63615
0.00823730855201,0.0,-0.028425272568,22.3090492582,0.105499,0.339040326817,5.3671,5.561,6.19725,7.55837,10.531,14.8794,18.8192,25.3126,32.9225,39.4989,45.4222,52.197,61.9009,21.2467,13.6628,9.44658,7.66581,6.8624,6.63312
0.00835101213758,0.0,-0.028640824568,22.3085252666,0.104988,0.343330061829,5.37018,5.56435,6.20106,7.56343,10.539,14.8927,18.8388,25.3358,32.7154,39.1816,45.0407,51.7874,61.4615,21.2221,13.6527,9.4411,7.66182,6.85905,6.63004
0.008427392875,0.0,-0.028151504568,22.3081695936,0.10447,0.346936258192,5.37326,5.56761,6.20488,7.56841,10.5469,14.9058,18.8578,25.3385,32.503,38.8617,44.6577,51.3753,61.0185,21.1983,13.6426,9.43566,7.65783,6.85574,6.62697
0.00850423793159,0.0,-0.027757688568,22.3078117024,0.103946,0.34912209218,5.3764,5.57092,6.20871,7.57331,10.5545,14.9183,18.8759,25.3214,32.2848,38.5385,44.2724,50.9602,60.5707,21.1754,13.633,9.43035,7.6539,6.85242,6.62383
0.0085686311821,0.0,-0.027258948568,22.3075502365,0.103415,0.350542454555,5.37961,5.57432,6.2126,7.57824,10.5622,14.9307,18.8938,25.2876,32.0617,38.213,43.8857,50.5425,60.1195,21.1534,13.6234,9.42499,7.64992,6.84903,6.62062
0.00863334866783,0.0,-0.028562528568,22.3070196969,0.102895,0.351826452973,5.38275,5.57757,6.2164,7.58308,10.5696,14.943,18.9115,25.2392,31.8345,37.8854,43.4977,50.1233,59.6658,21.1313,13.614,9.41971,7.64601,6.84572,6.61749
0.00872449941336,0.0,-0.028362412568,22.3065547313,0.102371,0.352345552736,5.38586,5.58088,6.22018,7.5879,10.577,14.9551,18.9288,25.1771,31.6026,37.5555,43.1081,49.7017,59.2084,21.1099,13.6048,9.41452,7.64217,6.84238,6.61436
0.00880313739463,0.0,-0.027857372568,22.3062021304,0.10184,0.352810221508,5.38907,5.58426,6.22397,7.59263,10.5841,14.9665,18.9453,25.1015,31.3657,37.2228,42.7165,49.2769,58.7464,21.0897,13.5959,9.40939,7.63831,6.83904,6.61118
0.00890872113255,0.0,-0.028552228568,22.3059231918,0.101314,0.35524185439,5.39221,5.58755,6.22778,7.59751,10.5915,14.9787,18.9624,25.0157,31.1258,36.8888,42.3242,48.8512,58.2828,21.0685,13.5867,9.40418,7.63441,6.83568,6.608
0.00902850811997,0.0,-0.028343364568,22.3056908324,0.100784,0.358574749885,5.39539,5.59094,6.23166,7.60254,10.5993,14.9912,18.9805,24.9207,30.8835,36.5543,41.932,48.4255,57.8193,21.0464,13.5771,9.39882,7.63045,6.83228,6.60483
0.00917636662955,0.0,-0.027829552568,22.3052939207,0.100247,0.361525482529,5.39865,5.59436,6.23556,7.60755,10.607,15.0039,18.9988,24.816,30.6377,36.218,41.5387,47.9981,57.3532,21.0243,13.5675,9.39342,7.62643,6.82883,6.60159
0.00928490804408,0.0,-0.027852946168,22.3047534205,0.0997084,0.364120981341,5.40186,5.59781,6.2395,7.61263,10.6148,15.0167,19.017,24.7026,30.3886,35.88,41.1443,47.5689,56.8842,21.0187,13.5579,9.38799,7.62239,6.82541,6.59839
0.00939430201322,0.0,-0.027251034168,22.3043143314,0.099162,0.366825915092,5.40515,5.60126,6.24347,7.61769,10.6227,15.0295,19.0357,24.5809,30.1364,35.5405,40.7489,47.1384,56.4133,21.0412,13.548,9.38252,7.61831,6.82193,6.59512
0.00949072371931,0.0,-0.027426936568,22.3040424951,0.0986156,0.368956745132,5.40839,5.60471,6.24743,7.6228,10.6305,15.0423,19.054,24.4509,29.8808,35.199,40.3521,46.7056,55.939,21.0983,13.5383,9.37702,7.61424,6.81847,6.59186
0.00958780295032,0.0,-0.0271086737679,22.3035696087,0.0980643,0.370705412323,5.41174,5.6082,6.25149,7.62794,10.6384,15.0553,19.0726,24.3136,29.622,34.856,39.9543,46.2713,55.4623,21.1994,13.5285,9.37153,7.61008,6.81496,6.58853
0.00968554194057,0.0,-0.027529215768,22.302944146,0.0975155,0.372344644575,5.41501,5.6117,6.25553,7.63304,10.6464,15.0682,19.0888,24.169,29.3603,34.5114,39.5554,45.8353,54.9827,21.3581,13.5187,9.36591,7.60596,6.81141,6.58521
0.00981217939448,0.0,-0.027456592968,22.30242968,0.0969643,0.373546710029,5.41833,5.61517,6.25952,7.63819,10.6542,15.0808,19.0905,24.0176,29.0954,34.1649,39.155,45.397,54.5001,21.5994,13.509,9.36043,7.60186,6.80792,6.58191
0.00993991591296,0.0,-0.0270795837679,22.3020421203,0.0964077,0.376169710815,5.42166,5.61871,6.26355,7.64338,10.6622,15.0939,19.077,23.8599,28.8275,33.8168,38.7535,44.957,54.0145,21.9721,13.4993,9.35488,7.59772,6.80435,6.57861
0.0100831401801,0.0,-0.027270469368,22.3016537476,0.0958514,0.379502606309,5.42502,5.62228,6.26764,7.64862,10.6702,15.1069,19.05,23.696,28.5571,33.4673,38.3508,44.5153,53.5262,22.6151,13.4895,9.34924,7.59354,6.80078,6.57523
0.0102277336936,0.0,-0.026716261368,22.3013309496,0.095288,0.382890505752,5.42841,5.62589,6.27176,7.65389,10.6782,15.1201,19.0106,23.5268,28.2841,33.1164,37.9472,44.0719,53.0357,67.2188,13.4796,9.34363,7.58935,6.79718,6.57187
0.0104177629971,0.0,-0.0268798401679,22.3007840067,0.0947247,0.385731803458,5.43176,5.62943,6.27583,7.65913,10.6863,15.133,18.9593,23.3518,28.0083,32.7638,37.5423,43.6266,52.5419,66.6745,13.4698,9.33802,7.58517,6.79361,6.56851
0.0105655304982,0.0,-0.026559266968,22.3002019883,0.0941567,0.387616834604,5.43518,5.63303,6.27991,7.66431,10.6942,15.1457,18.8965,23.1708,27.7293,32.409,37.1354,43.1785,52.0438,66.1231,13.4602,9.33257,7.58101,6.79001,6.56509
0.0106997101487,0.0,-0.0266863409679,22.2997548838,0.0935885,0.388627532155,5.4386,5.6366,6.28394,7.66941,10.7018,15.158,18.8234,22.9842,27.4471,32.0523,36.7266,42.7275,51.5412,65.5649,13.451,9.32712,7.57688,6.78644,6.56168
0.010819930493,0.0,-0.026138354568,22.2994500408,0.0930134,0.389228564882,5.44205,5.64018,6.28804,7.67458,10.7095,15.1703,18.7409,22.7931,27.1626,31.694,36.3167,42.2746,51.0358,65.0016,13.4417,9.32167,7.57271,6.78282,6.55823
0.010941048,0.0,-0.026739926168,22.2988077383,0.0924429,0.389775166618,5.44547,5.64372,6.29211,7.67969,10.7174,15.182,18.6496,22.5972,26.8758,31.3344,35.9057,41.8202,50.5278,64.4343,13.4323,9.31621,7.56856,6.77923,6.55484
0.0110937115996,0.0,-0.0268892561679,22.2981047895,0.0918725,0.390813366143,5.44891,5.64734,6.29625,7.68493,10.7253,15.1838,18.5505,22.3974,26.5871,30.974,35.4941,41.3648,50.0182,63.8649,13.4227,9.31065,7.56435,6.77562,6.55139
0.0112477887409,0.0,-0.026534324968,22.2975629355,0.0912972,0.39141439887,5.45232,5.65102,6.3004,7.6902,10.7333,15.1731,18.4436,22.1935,26.2962,30.6122,35.0814,40.9074,49.5058,63.2903,13.413,9.305,7.5601,6.77196,6.54794
0.0114032859381,0.0,-0.026626930968,22.2971713941,0.0907215,0.394365131515,5.45578,5.65466,6.30458,7.6955,10.7413,15.1508,18.3292,21.9854,26.0033,30.2491,34.6676,40.4483,48.9904,62.7111,13.4033,9.29935,7.55586,6.76831,6.54449
0.0115917662201,0.0,-0.0266267089679,22.296817663,0.0901445,0.397944398861,5.45929,5.65833,6.30881,7.70091,10.7496,15.118,18.2084,21.7737,25.7086,29.8852,34.2531,39.9884,48.4733,62.1295,13.3933,9.2936,7.55157,6.76459,6.54102
0.0117663540364,0.0,-0.025820421768,22.2965318449,0.0895582,0.401413658311,5.4628,5.66208,6.31308,7.70646,10.758,15.0751,18.081,21.5586,25.4122,29.5201,33.8377,39.5267,47.954,61.5438,13.3839,9.28772,7.54719,6.76083,6.53751
0.0120072410515,0.0,-0.025941789368,22.2957892198,0.0889719,0.404254956017,5.46631,5.66577,6.31736,7.71188,10.7664,15.0225,17.9469,21.3393,25.1131,29.1534,33.4206,39.0626,47.4305,60.9515,13.386,9.28197,7.54283,6.75714,6.534
0.0121859656792,0.0,-0.0258399229679,22.2951323242,0.0883834,0.406386359015,5.46982,5.66949,6.32158,7.71728,10.7746,14.9606,17.8065,21.116,24.8116,28.7848,33.0018,38.5958,46.9031,60.3525,13.4052,9.27621,7.53852,6.75342,6.53049
0.0123499737985,0.0,-0.025252874568,22.2945863908,0.0877879,0.40742455854,5.47342,5.67322,6.32582,7.72262,10.7826,14.8897,17.6598,20.8888,24.5078,28.4145,32.5813,38.1262,46.371,59.7456,13.4431,9.27059,7.5342,6.74967,6.52689
0.0124988334974,0.0,-0.0253734845679,22.294238428,0.0871925,0.40764285546,5.47699,5.67698,6.33006,7.72787,10.7905,14.8105,17.5072,20.6579,24.2014,28.0424,32.1587,37.6538,45.8345,59.1313,13.5023,9.26508,7.52992,6.74594,6.52332
0.012665630691,0.0,-0.025702601768,22.293337055,0.0865993,0.408189457196,5.48053,5.68067,6.33425,7.73324,10.7984,14.724,17.3497,20.4238,23.8936,27.6694,31.7355,37.1801,45.296,58.5139,13.5847,9.25941,7.52561,6.74222,6.51978
0.0128170111388,0.0,-0.025819386568,22.2926627893,0.0860062,0.408517189055,5.4841,5.68435,6.3385,7.73853,10.8053,14.6301,17.1871,20.1868,23.5839,27.2952,31.3112,36.7046,44.7544,57.8911,13.6941,9.25387,7.52133,6.73849,6.5162
0.0130036637297,0.0,-0.0250302033679,22.2921276014,0.0854042,0.408736058933,5.48773,5.6882,6.34282,7.74394,10.8039,14.5294,17.0195,19.9466,23.2721,26.9195,30.8852,36.2267,44.2089,57.2619,13.835,9.24813,7.51695,6.73468,6.51257
0.013226578868,0.0,-0.026092490568,22.2916141163,0.0848118,0.410921319963,5.49124,5.69193,6.34703,7.74926,10.7932,14.422,16.8471,19.7033,22.9586,26.5427,30.4581,35.747,43.6606,56.6279,14.0136,9.2425,7.51268,6.73093,6.50906
0.0134345946755,0.0,-0.025760670968,22.2912369957,0.0842151,0.413489889759,5.49484,5.69574,6.35133,7.75473,10.774,14.3087,16.6706,19.4576,22.6439,26.1653,30.0305,35.2661,43.1104,55.9905,14.2373,9.23675,7.50831,6.72714,6.50543
0.0136623938612,0.0,-0.0256255353679,22.2908911294,0.0836161,0.41529298794,5.49844,5.69949,6.3556,7.76008,10.7462,14.189,16.4895,19.2087,22.327,25.786,29.6008,34.7824,42.5556,55.3455,14.5194,9.23114,7.50401,6.72336,6.50186
0.0139462787735,0.0,-0.025276226168,22.2899987824,0.0830127,0.416713350314,5.50204,5.70328,6.35987,7.76554,10.7105,14.0635,16.304,18.9572,22.0084,25.4057,29.1701,34.2968,41.9976,54.6946,14.8777,9.22543,7.49963,6.71957,6.49826
0.0141617539777,0.0,-0.025354462968,22.2893371652,0.0824092,0.418134285646,5.50571,5.70706,6.3642,7.77098,10.6673,13.9328,16.1147,18.703,21.6883,25.0244,28.7382,33.8093,41.4366,54.039,15.344,9.22163,7.49523,6.71579,6.49463
0.01434300291,0.0,-0.0249985081679,22.2888338912,0.0818013,0.419254418136,5.50931,5.71088,6.36852,7.77641,10.6167,13.7964,15.9214,18.4461,21.3664,24.6417,28.3049,33.3197,40.8721,53.3769,15.9836,9.2276,7.49085,6.712,6.491
0.0145257917559,0.0,-0.024628303768,22.2883273499,0.0811889,0.420046818766,5.513,5.71475,6.37293,7.7819,10.5593,13.6551,15.7242,18.1869,21.0431,24.258,27.8705,32.8281,40.3043,52.7094,16.9788,9.24456,7.48639,6.70808,6.4873
0.0147101270296,0.0,-0.024936578968,22.2874213308,0.0805788,0.42141275015,5.51669,5.71858,6.37734,7.78421,10.4952,13.509,15.5238,17.9254,20.7185,23.8736,27.4353,32.3353,39.7344,52.038,100.479,9.2731,7.48191,6.70423,6.48364
0.0149146897293,0.0,-0.0252232621679,22.2867121054,0.0799708,0.422806183508,5.52032,5.72241,6.38169,7.77954,10.4247,13.3581,15.3197,17.6615,20.3925,23.4881,26.9988,31.8406,39.1615,51.3616,100.24,9.31423,7.47748,6.70038,6.48001
0.0151400022855,0.0,-0.024775412568,22.2861349146,0.0793576,0.424417913785,5.52402,5.72632,6.38617,7.76819,10.3479,13.2026,15.1121,17.3952,20.0647,23.1012,26.5608,31.3432,38.5841,50.6772,100.004,9.36856,7.47296,6.69647,6.47632
0.0153866391175,0.0,-0.0248451101679,22.2857283389,0.0787444,0.426712609755,5.52768,5.73019,6.39053,7.75014,10.2649,13.0424,14.9007,17.1262,19.735,22.7128,26.121,30.843,38.0022,49.985,99.7712,9.43734,7.4687,6.69263,6.47266
0.0156359400523,0.0,-0.024912354968,22.2853640118,0.0781312,0.429308108567,5.53137,5.7341,6.39496,7.72594,10.1763,12.8781,14.6865,16.8553,19.4043,22.3237,25.6804,30.3417,37.4182,49.2888,99.5369,9.52108,7.47,6.68872,6.46896
0.0159855507517,0.0,-0.024324520968,22.2847569455,0.0775115,0.43157587552,5.5351,5.73801,6.39719,7.69553,10.0821,12.7096,14.4689,16.5821,19.0721,21.9334,25.2384,29.8379,36.8302,48.5857,99.3037,9.62144,7.4799,6.68478,6.46524
0.0162412623005,0.0,-0.0241733597679,22.2838901205,0.0768897,0.432641577019,5.53882,5.74188,6.39364,7.65903,9.98223,12.5367,14.2479,16.3064,18.7378,21.5414,24.7943,29.3309,36.2369,47.8731,99.075,9.7399,7.49874,6.68091,6.46152
0.016459751709,0.0,-0.023777893368,22.2832339719,0.0762634,0.433215107772,5.54257,5.74579,6.38449,7.61668,9.87719,12.3599,14.0239,16.0284,18.4021,21.1483,24.3488,28.8216,35.6397,47.1533,98.848,9.87792,7.52672,6.677,6.45779
0.0166801919028,0.0,-0.024281739768,22.2827009551,0.0756416,0.433160676781,5.5463,5.74961,6.36969,7.5685,9.76686,12.179,13.7966,15.7481,18.0646,20.7537,23.9014,28.3094,35.0379,46.4255,98.6233,10.0378,7.56431,6.6744,6.45407
0.0169839516611,0.0,-0.0238812809679,22.2782354722,0.0750153,0.434143872358,5.55008,5.75043,6.34956,7.51504,9.65194,11.995,13.5672,15.4666,17.7266,20.3589,23.4539,27.7967,34.435,45.6953,98.3947,10.221,7.61157,6.67853,6.45029
0.0176651569975,0.0,-0.021980479368,22.2708763433,0.0743696,0.442149238671,5.55392,5.74643,6.32458,7.45706,9.53379,11.8095,13.3375,15.186,17.3908,19.9671,23.0102,27.2895,33.8403,44.9803,98.1406,10.4285,7.66812,6.68985,6.44644
0.0187533695658,0.0,-0.020932731768,22.2653169453,0.0737131,0.45141110143,5.55789,5.73734,6.29447,7.39395,9.41123,11.621,13.1056,14.9042,17.0544,19.5752,22.5663,26.7816,33.2444,44.2628,97.8824,10.665,7.73505,6.70877,6.44247
0.0202955313301,0.0,-0.044758106168,22.2608817568,0.0732936,-0.0737488355581,5.56024,5.72315,6.25909,7.32553,9.28391,11.4286,12.8705,14.6198,16.7159,19.1812,22.1198,26.2696,32.642,43.5334,97.6305,10.9362,7.81306,6.73553,6.43977
0.0222598412176,0.0,-0.138508532568,22.2571190099,0.0738066,-0.822119951499,5.55764,5.70378,6.21833,7.25159,9.15131,11.2316,12.6312,14.3316,16.3739,18.7836,21.6687,25.7507,32.0281,42.7831,97.3962,11.2493,7.90314,6.77045,6.44368
0.0247637464902,0.0,-0.237688062168,22.2537391813,0.0753024,-1.57644753668,5.54996,5.67919,6.17214,7.17207,9.01333,11.0298,12.3875,14.0393,16.0278,18.3817,21.212,25.2234,31.4006,42.0079,97.1834,11.6132,8.00619,6.81386,6.45491
0.0287018030191,0.0,-0.330503396568,22.2467396632,0.0777136,-2.31093359341,5.53753,5.65032,6.12224,7.08983,8.87475,10.8299,12.1475,13.7526,15.6893,17.9891,20.7672,24.7132,30.8,41.2817,96.9044,12.025,8.11906,6.86428,6.47297
0.0379264707811,0.0,-0.402352306968,22.2345120863,0.0808276,-2.95969370484,5.52127,5.61957,6.07286,7.01183,8.74727,10.6489,11.9314,13.4957,15.3869,17.6391,20.3778,24.2841,30.3288,40.7936,96.334,12.4512,8.23126,6.91696,6.49598
0.0584512262644,0.0,-0.447308201368,22.2181191523,0.0843736,-3.4497215887,5.50221,5.58955,6.02852,6.94544,8.64301,10.5041,11.76,13.2936,15.1506,17.3669,20.0913,24.0067,30.1021,40.7622,95.2375,12.8322,8.32897,6.96572,6.52127
0.0981422961656,0.0,-0.474048754568,22.1974513046,0.0881683,-3.76836060731,5.48104,5.5612,5.99041,6.89213,8.5638,10.3975,11.6359,13.1492,14.9838,17.177,19.9179,23.8977,30.152,41.2657,93.6061,13.1313,8.40653,7.00778,6.54702
0.164206490176,0.0,-0.489187814568,22.1742144519,0.092095,-3.9242280459,5.45829,5.53482,5.95853,6.85138,8.50819,10.3268,11.5557,13.0585,14.882,17.064,19.8577,23.9607,30.4932,42.3664,91.4825,13.3267,8.46233,7.04213,6.57219
0.223087128695,0.0,-0.506644958968,22.1602064695,0.0961761,-3.9837870087,5.43409,5.50906,5.92972,6.81734,8.46562,10.2762,11.5004,12.9984,14.8171,16.9965,19.8733,24.1435,31.052,43.9679,88.9891,13.4545,8.50541,7.07223,6.59737
0.287278254995,0.0,-0.529241166968,22.1481011317,0.100462,-3.99952042975,5.40842,5.48276,5.90143,6.78535,8.42777,10.2333,11.455,12.9506,14.7676,16.9576,19.9342,24.4035,31.7678,45.999,86.2551,13.5526,8.54371,7.10125,6.62335
0.34849668675,0.0,-0.542730210968,22.1382685999,0.104861,-3.95570061758,5.38174,5.45671,5.87487,6.75727,8.39765,10.2025,11.4245,12.9212,14.7406,16.96,20.0582,24.7721,32.7074,48.668,83.1723,13.6037,8.57394,7.12764,6.64939
0.401856504833,0.0,-0.546834526968,22.1304493736,0.109279,-3.84018659651,5.35456,5.43168,5.85113,6.73471,8.37778,10.1872,11.4131,12.9153,14.742,17.0155,20.2645,25.2849,33.9556,52.2821,79.5953,13.5949,8.59338,7.15008,6.67482
0.441367744008,0.0,-0.541325406968,22.1248713213,0.11362,-3.64624038286,5.32747,5.40837,5.83113,6.71893,8.37003,10.19,11.4238,12.9364,14.7758,17.1352,20.5725,25.9823,35.6203,57.3182,75.2922,13.517,8.60029,7.1676,6.69906
0.457650538963,0.0,-0.527971030968,22.122628381,0.117806,-3.37688146421,5.30101,5.38727,5.81529,6.71033,8.37478,10.2112,11.457,12.9846,14.8445,17.3271,20.9988,26.9048,37.8337,64.9967,69.7476,13.3768,8.59476,7.17998,6.72178
0.498352422241,0.0,-0.520293806968,22.1202102321,0.121894,-2.97991338543,5.27473,5.36899,5.80559,6.71292,8.39971,10.2627,11.5274,13.0782,14.9878,17.635,21.618,28.2021,41.0021,102.314,58.8649,13.1536,8.5701,7.18493,6.74304
0.467795590729,0.0,-0.515003038968,22.1279880954,0.125908,-2.43696711961,5.24861,5.3539,5.80289,6.72844,8.44824,10.3499,11.6415,13.2252,15.2292,18.0949,22.5,30.0422,45.7137,97.4408,46.4644,12.8568,8.52515,7.18218,6.76328
0.44477251474,0.0,-0.497850758968,22.1350127156,0.12973,-1.81692365287,5.22386,5.34177,5.80532,6.75261,8.51192,10.4597,11.7831,13.4059,15.5544,18.6926,23.6424,32.4943,52.5812,92.684,38.4653,12.5425,8.47025,7.17518,6.78276
0.423560051009,0.0,-0.473808726968,22.1423757342,0.133292,-1.1646684989,5.20117,5.33237,5.81154,6.78252,8.58506,10.5831,11.9412,13.6264,15.9562,19.4252,25.0655,35.7041,63.3808,88.194,33.0262,12.2387,8.41179,7.16612,6.80155
0.4016886216,0.0,-0.444756106968,22.1519272876,0.136545,-0.516973516011,5.18091,5.32532,5.82031,6.8155,8.66251,10.7122,12.1058,13.8887,16.4275,20.2912,26.7977,39.8935,99.1346,83.6467,29.174,11.9609,8.35446,7.1566,6.81962
0.354485703779,0.0,-0.429648222968,22.1692246273,0.139629,0.0194696788363,5.16223,5.3175,5.82552,6.84082,8.72511,10.8184,12.2442,14.1485,16.9067,21.2011,28.7127,44.9984,94.4726,79.085,26.5401,11.7504,8.31214,7.15216,6.83777
0.337617981102,0.0,-0.414986418968,22.1788307209,0.142549,0.424144612917,5.14482,5.30819,5.82583,6.85601,8.76821,10.8945,12.3638,14.3909,17.3712,22.1206,30.7666,51.1473,90.5357,74.5658,24.6986,11.6017,8.28596,7.15312,6.85554
0.33941514536,0.0,-0.392840142968,22.1817594621,0.145231,0.720190759746,5.12896,5.29815,5.82259,6.86329,8.79551,10.9458,12.4725,14.621,17.8276,23.0607,32.9981,58.7712,87.1548,69.9583,23.3407,11.4945,8.27155,7.15756,6.87209
0.369201908864,0.0,-0.365487838968,22.1766132764,0.147624,0.936734428837,5.11484,5.28821,5.81743,6.8655,8.81195,10.9822,12.5784,14.8497,18.292,24.05,35.4926,99.2379,84.0413,64.9456,22.2805,11.4114,8.26456,7.16366,6.88693
0.418536967823,0.0,-0.333309362968,22.1665945132,0.149681,1.10470273606,5.10273,5.27929,5.81212,6.86576,8.82307,11.0231,12.6922,15.0925,18.7886,25.1356,38.3996,95.6927,80.9376,58.3857,21.3995,11.3377,8.2608,7.16974,6.89974
0.483767436904,0.0,-0.299999330968,22.1564027482,0.151392,1.25709805041,5.0927,5.27219,5.80837,6.86722,8.83466,11.0794,12.8275,15.3695,19.3517,26.3902,41.9773,92.3773,77.7359,50.9711,20.6177,11.2611,8.25632,7.17433,6.91049
0.538128269804,0.0,-0.283123018968,22.1539418711,0.152922,1.49713871868,5.08396,5.26825,5.81031,6.87846,8.86354,11.1821,13.0292,15.7508,20.103,28.074,47.1135,88.9771,74.0483,44.8869,19.8069,11.1521,8.24073,7.17438,6.92057
0.527388989627,0.0,-0.264974854968,22.1596490864,0.154259,1.8129415962,5.07663,5.26735,5.81754,6.89865,8.90814,11.3336,13.3024,16.2488,21.0779,30.3192,54.7329,85.5592,69.7629,39.8881,18.9952,11.0182,8.21567,7.17045,6.93002
0.460402673034,0.0,-0.241533058968,22.1728411027,0.155351,2.15606310139,5.07098,5.26876,5.82802,6.92373,8.96337,11.5245,13.6359,16.8515,22.2735,33.2126,96.7841,82.1606,64.7869,35.8893,18.2333,10.8756,8.18645,7.16426,6.93844
0.353251638035,0.0,-0.214482510968,22.1931496441,0.156163,2.4921372257,5.06714,5.27192,5.84026,6.95067,9.035,11.7478,14.021,17.5506,23.6963,36.8973,92.7583,78.6222,58.5733,32.7067,17.5428,10.734,8.15663,7.15694,6.94545
0.230540598867,0.0,-0.190635422968,22.2242337774,0.156728,2.77449655672,5.06473,5.27541,5.85152,6.97453,9.11553,11.9881,14.4366,18.317,25.3138,41.4705,89.1277,75.0505,50.7491,30.2183,16.9455,10.6046,8.13126,7.15034,6.95088
0.138909115181,0.0,-0.181249386968,22.2547957302,0.157191,2.90858586951,5.06246,5.2759,5.85561,6.98447,9.18316,12.2038,14.82,19.0483,26.9397,46.5994,86.1078,71.7544,45.4536,28.4229,16.4891,10.5087,8.12082,7.1485,6.9547
0.0947703058751,0.0,-0.169715510968,22.2717827227,0.157531,2.9017562126,5.06039,5.27362,5.85294,6.98115,9.23702,12.391,15.163,19.726,28.5279,52.2317,83.6002,68.7601,41.8548,27.1071,16.1423,10.4401,8.12401,7.15085,6.95669
0.0821710377969,0.0,-0.154317950968,22.2741392066,0.15771,2.78006570649,5.05886,5.26945,5.84519,6.96781,9.28111,12.5556,15.4723,20.3559,30.0788,95.8898,81.4642,66.0245,39.2645,26.1068,15.8715,10.3896,8.13442,7.15625,6.95682
0.0901681810619,0.0,-0.135643134968,22.2647634037,0.157696,2.57663704133,5.05822,5.26448,5.83442,6.95408,9.32196,12.709,15.7639,20.9623,31.6353,93.4878,79.5128,63.4582,37.2722,25.3021,15.6467,10.348,8.14482,7.16344,6.95524
0.108455507665,0.0,-0.115685442968,22.2509322493,0.157477,2.32534348196,5.05872,5.25968,5.82261,6.94583,9.36702,12.8655,16.0595,21.5818,33.278,91.3038,77.6534,60.9375,35.6214,24.6062,15.4432,10.3071,8.15154,7.17125,6.95224
